,txId1,txId2,Time step,class_txId1,class_txId2
10073,156200979,156200969,45,2,2
10074,155793314,156227730,45,2,2
10075,155818415,108292235,45,2,2
10076,157299461,164753022,45,2,2
10077,155578201,101028778,45,2,2
10078,126802668,156066467,45,2,2
10079,156122025,156328432,45,2,2
10080,126611034,155759301,45,2,2
10081,156115112,121225693,45,2,2
10082,141831682,164756127,45,2,2
10083,164757817,156421113,45,2,2
10084,164756221,164756127,45,2,2
10085,155818799,155818415,45,2,2
10086,34763699,155759301,45,2,2
10087,94408152,156309777,45,2,2
10088,164754320,157296706,45,2,2
10089,156080344,156172217,45,2,2
10090,155695053,76941945,45,2,2
10091,155691683,156066467,45,2,2
10092,135973640,52631434,45,2,2
10093,49365699,156189849,45,2,2
10094,155802381,156227730,45,2,2
10095,155535099,20521889,45,2,2
10096,91315285,155587794,45,2,2
10097,181980438,182000101,45,2,2
10098,135102681,156066467,45,2,2
10099,5582638,53063584,45,2,2
10100,14553162,155676366,45,2,2
10101,155627660,155627664,45,2,2
10102,155815753,64852016,45,2,2
10103,164686466,155816195,45,2,2
10104,155617030,156316756,45,2,2
10105,155621630,155623923,45,2,2
10106,155733930,108292235,45,2,2
10107,45768270,12897892,45,2,2
10108,18740931,155587794,45,2,2
10109,155737649,11193869,45,2,2
10110,94407800,155647158,45,2,2
10111,155810949,108292235,45,2,2
10112,126209282,20521889,45,2,2
10113,33454081,121225693,45,2,2
10114,155802898,156227730,45,2,2
10115,156163071,181605844,45,2,2
10116,155720797,12172125,45,2,2
10117,155802446,11193869,45,2,2
10118,156038802,156313815,45,2,2
10119,155813493,156066467,45,2,2
10120,164849578,156074235,45,2,2
10121,155590997,155590708,45,2,2
10122,182000683,164753015,45,2,2
10123,126611034,111575373,45,2,2
10124,164757690,156421113,45,2,2
10125,164714577,156074235,45,2,2
10126,135973640,64852016,45,2,2
10127,155676042,19670253,45,2,2
10128,155694755,156063345,45,2,2
10129,156156054,156157692,45,2,2
10130,155821981,156244580,45,2,2
10131,156017380,156017377,45,2,2
10132,156077583,156313815,45,2,2
10133,164676899,181995828,45,2,2
10134,155573361,19670253,45,2,2
10135,112875791,155844331,45,2,2
10136,156046273,156328432,45,2,2
10137,155535840,155708971,45,2,2
10138,12897892,4613408,45,2,2
10139,164755143,155664047,45,2,2
10140,156417274,53063584,45,2,2
10141,164861122,155718398,45,2,2
10142,164756209,164756127,45,2,2
10143,155811705,11193869,45,2,2
10144,101122466,76941945,45,2,2
10145,181978788,181988315,45,2,2
10146,169360876,181988893,45,2,2
10147,182004632,164650348,45,2,2
10148,155747227,11193869,45,2,2
10149,181981520,180939319,45,2,2
10150,55650955,11193869,45,2,2
10151,155720771,12172125,45,2,2
10152,164687321,155816200,45,2,2
10153,62023289,64852016,45,2,2
10154,24492393,155759301,45,2,2
10155,125820268,125820277,45,2,2
10156,155583801,55650955,45,2,2
10157,181982846,164758030,45,2,2
10158,181995819,181995828,45,2,2
10159,155720804,12172125,45,2,2
10160,155822522,156244580,45,2,2
10161,173302585,181988315,45,2,2
10162,155718395,156189835,45,2,2
10163,156191960,156191963,45,2,2
10164,155839305,156166434,45,2,2
10165,155576355,156063345,45,2,2
10166,155829833,156306821,45,2,2
10167,155838065,155838059,45,2,2
10168,156160423,181166458,45,2,2
10169,156058489,156058497,45,2,2
10170,101122466,156313815,45,2,2
10171,73643913,11193869,45,2,2
10172,182002396,60687059,45,2,2
10173,155550933,155550930,45,2,2
10174,155720736,12172125,45,2,2
10175,94408152,76941945,45,2,2
10176,7556199,156082481,45,2,2
10177,174191727,164750924,45,2,2
10178,44496706,155603394,45,2,2
10179,181454789,171533940,45,2,2
10180,155583328,156381357,45,2,2
10181,156056294,156160423,45,2,2
10182,155816207,20521889,45,2,2
10183,102771113,89015028,45,2,2
10184,52631434,156066467,45,2,2
10185,155816211,156302765,45,2,2
10186,45664854,155630888,45,2,2
10187,155829810,156302378,45,2,2
10188,156316759,156316756,45,2,2
10189,121078671,53063584,45,2,2
10190,155720765,12172125,45,2,2
10191,155591704,66349722,45,2,2
10192,155526443,156227730,45,2,2
10193,156142328,121225693,45,2,2
10194,155821091,156140152,45,2,2
10195,47050542,156166434,45,2,2
10196,155655884,181978358,45,2,2
10197,156062272,64852016,45,2,2
10198,155653783,19670253,45,2,2
10199,155816178,76941945,45,2,2
10200,155810825,156209749,45,2,2
10201,156160849,157195066,45,2,2
10202,121078569,121225693,45,2,2
10203,164686471,164686466,45,2,2
10204,155612291,34763699,45,2,2
10205,125820277,156313815,45,2,2
10206,155586764,7556199,45,2,2
10207,181971989,181972318,45,2,2
10208,155570487,156056739,45,2,2
10209,155816207,155816203,45,2,2
10210,20521889,121225693,45,2,2
10211,155597098,155597102,45,2,2
10212,155695053,156066467,45,2,2
10213,155732269,155840928,45,2,2
10214,181971595,62388992,45,2,2
10215,156055015,121225693,45,2,2
10216,156101666,156328432,45,2,2
10217,155668583,19670253,45,2,2
10218,155802889,11193869,45,2,2
10219,27384053,174135366,45,2,2
10220,102771113,156141938,45,2,2
10221,145836954,156421113,45,2,2
10222,171980295,164659365,45,2,2
10223,156046286,156328432,45,2,2
10224,155829806,156307149,45,2,2
10225,21961961,156328432,45,2,2
10226,156141603,121225693,45,2,2
10227,101122466,19670253,45,2,2
10228,155578201,155719727,45,2,2
10229,156126098,121225693,45,2,2
10230,78133064,155844331,45,2,2
10231,102771113,155677010,45,2,2
10232,27384053,156316756,45,2,2
10233,78133064,76941945,45,2,2
10234,181981305,164753015,45,2,2
10235,155827051,155825285,45,2,2
10236,164662731,164662728,45,2,2
10237,155737388,11193869,45,2,2
10238,155694755,35617620,45,2,2
10239,182003162,164756229,45,2,2
10240,155622858,20521889,45,2,2
10241,181982571,182003162,45,2,2
10242,7556199,155844331,45,2,2
10243,155589860,155589863,45,2,2
10244,135011015,156189849,45,2,2
10245,155666122,155840928,45,2,2
10246,94408152,64852016,45,2,2
10247,155647158,76941945,45,2,2
10248,81789779,156227730,45,2,2
10249,164662760,18740931,45,2,2
10250,181981290,181982828,45,2,2
10251,155815784,108292235,45,2,2
10252,156317171,156316756,45,2,2
10253,155724033,156182164,45,2,2
10254,155816211,156166434,45,2,2
10255,182000112,164659365,45,2,2
10256,182001086,164516009,45,2,2
10257,155816197,156166434,45,2,2
10258,155733002,156208282,45,2,2
10259,164849086,164753015,45,2,2
10260,156106259,156289332,45,2,2
10261,155822906,59510262,45,2,2
10262,164858025,53063584,45,2,2
10263,156317359,156316756,45,2,2
10264,49365699,155573361,45,2,2
10265,181984853,160011420,45,2,2
10266,155576355,19670253,45,2,2
10267,45664854,156145620,45,2,2
10268,69976194,155526443,45,2,2
10269,155655310,19670253,45,2,2
10270,49107501,156063345,45,2,2
10271,155720808,12172125,45,2,2
10272,135102855,171533940,45,2,2
10273,155696818,20521889,45,2,2
10274,126802668,76941945,45,2,2
10275,45664854,142712353,45,2,2
10276,155551688,20521889,45,2,2
10277,53063584,12172125,45,2,2
10278,152612253,181981305,45,2,2
10279,155839924,11193869,45,2,2
10280,181982550,180288353,45,2,2
10281,155617030,19670253,45,2,2
10282,156104943,156156054,45,2,2
10283,80385909,20521889,45,2,2
10284,164753025,164753010,45,2,2
10285,60687059,182002409,45,2,2
10286,181988302,181988315,45,2,2
10287,5582638,155825285,45,2,2
10288,125820268,12172125,45,2,2
10289,14553162,155549608,45,2,2
10290,155586284,7556199,45,2,2
10291,24492393,156063345,45,2,2
10292,155755021,156166434,45,2,2
10293,55850467,155664047,45,2,2
10294,164756222,164756127,45,2,2
10295,155695053,156063345,45,2,2
10296,62023289,21961961,45,2,2
10297,135011010,12172125,45,2,2
10298,181998588,164753025,45,2,2
10299,155731493,155731488,45,2,2
10300,94407937,108292235,45,2,2
10301,155575982,35617620,45,2,2
10302,155583328,155587208,45,2,2
10303,155586757,7556199,45,2,2
10304,68583113,20521889,45,2,2
10305,155841637,156316756,45,2,2
10306,155737641,156138154,45,2,2
10307,155658834,64852016,45,2,2
10308,155627664,20521889,45,2,2
10309,155526483,155526443,45,2,2
10310,134747239,19670253,45,2,2
10311,181982228,157226362,45,2,2
10312,60687058,164659365,45,2,2
10313,164714657,53063584,45,2,2
10314,155749095,11193869,45,2,2
10315,155839296,156166434,45,2,2
10316,64852016,156100022,45,2,2
10317,5582638,156313815,45,2,2
10318,155640788,20521889,45,2,2
10319,181320779,164753018,45,2,2
10320,182002459,164753025,45,2,2
10321,66349722,156316756,45,2,2
10322,156045204,164714477,45,2,2
10323,94407939,94408143,45,2,2
10324,94407937,155666122,45,2,2
10325,164756227,164756127,45,2,2
10326,155806952,108292235,45,2,2
10327,155610359,53063584,45,2,2
10328,155583328,156049909,45,2,2
10329,12897892,121225693,45,2,2
10330,155595345,155759301,45,2,2
10331,67711755,55650955,45,2,2
10332,181979139,164858717,45,2,2
10333,164687672,164687670,45,2,2
10334,111837672,156189849,45,2,2
10335,108353956,156328432,45,2,2
10336,155713958,108292235,45,2,2
10337,156341160,90534834,45,2,2
10338,39877439,155748707,45,2,2
10339,155829812,155829810,45,2,2
10340,39877439,156227730,45,2,2
10341,156209245,173664982,45,2,2
10342,155645937,35617620,45,2,2
10343,121078671,156074235,45,2,2
10344,155829810,156166434,45,2,2
10345,164687671,53063584,45,2,2
10346,164714657,155549608,45,2,2
10347,155694755,156316756,45,2,2
10348,155656464,19670253,45,2,2
10349,41847079,156218109,45,2,2
10350,135973640,155666115,45,2,2
10351,155551658,155759301,45,2,2
10352,5582638,156172217,45,2,2
10353,182002751,163047206,45,2,2
10354,181997193,163047206,45,2,2
10355,156140081,156213093,45,2,2
10356,45664854,155631607,45,2,2
10357,66349722,155713958,45,2,2
10358,155721093,156254003,45,2,2
10359,181994695,164753018,45,2,2
10360,155720806,12172125,45,2,2
10361,67711755,155595345,45,2,2
10362,155581536,156082481,45,2,2
10363,181982834,164753018,45,2,2
10364,94408492,156341160,45,2,2
10365,156126503,156126511,45,2,2
10366,155613680,156227730,45,2,2
10367,80908580,155825285,45,2,2
10368,155589860,156063345,45,2,2
10369,155733930,156227730,45,2,2
10370,81789779,76941945,45,2,2
10371,155816178,156315082,45,2,2
10372,66349722,11193869,45,2,2
10373,155671469,156309777,45,2,2
10374,102771113,155549608,45,2,2
10375,182002456,182002459,45,2,2
10376,155813484,156299661,45,2,2
10377,156046083,121225693,45,2,2
10378,155583328,55650955,45,2,2
10379,10001510,180288353,45,2,2
10380,14553162,164914807,45,2,2
10381,32915977,156043138,45,2,2
10382,155720740,12172125,45,2,2
10383,182004205,164755142,45,2,2
10384,162789184,164756127,45,2,2
10385,155586204,7556199,45,2,2
10386,155738604,108292235,45,2,2
10387,155587806,156063345,45,2,2
10388,172876581,55850467,45,2,2
10389,94408152,155526443,45,2,2
10390,9995263,156328432,45,2,2
10391,156138154,121225693,45,2,2
10392,181470963,181971989,45,2,2
10393,155645481,156066467,45,2,2
10394,156065783,35617620,45,2,2
10395,155839033,156166434,45,2,2
10396,32915977,121225693,45,2,2
10397,28769946,155818415,45,2,2
10398,155583314,55650955,45,2,2
10399,94408153,156063345,45,2,2
10400,81789779,20521889,45,2,2
10401,156047939,156313815,45,2,2
10402,49365699,76941945,45,2,2
10403,164758019,156421113,45,2,2
10404,156045694,156328432,45,2,2
10405,155760037,155759301,45,2,2
10406,155827334,155825285,45,2,2
10407,156032172,156328432,45,2,2
10408,155583328,155759301,45,2,2
10409,156200127,156381357,45,2,2
10410,94408153,19670253,45,2,2
10411,155829800,156166434,45,2,2
10412,94407939,64852016,45,2,2
10413,181510819,164755142,45,2,2
10414,34763699,135011010,45,2,2
10415,73643913,156189849,45,2,2
10416,111575373,156189849,45,2,2
10417,164687670,155816199,45,2,2
10418,155623945,155624287,45,2,2
10419,164982939,62388992,45,2,2
10420,155586775,7556199,45,2,2
10421,155627624,155627660,45,2,2
10422,155733002,156227730,45,2,2
10423,32454472,155757374,45,2,2
10424,156103984,156328432,45,2,2
10425,156106772,156284727,45,2,2
10426,155582549,55650952,45,2,2
10427,155796287,156227730,45,2,2
10428,155613680,111575373,45,2,2
10429,164858029,178061037,45,2,2
10430,155583234,55650955,45,2,2
10431,155593277,155724033,45,2,2
10432,155843452,156166434,45,2,2
10433,156048060,121225693,45,2,2
10434,155575982,156216298,45,2,2
10435,155587549,19670253,45,2,2
10436,52631434,64852016,45,2,2
10437,94407937,156063345,45,2,2
10438,166327344,164676899,45,2,2
10439,81789779,24492393,45,2,2
10440,155573753,35617620,45,2,2
10441,68583113,155655944,45,2,2
10442,155582931,55650955,45,2,2
10443,155733692,11193869,45,2,2
10444,121078569,156313815,45,2,2
10445,174257020,182002742,45,2,2
10446,181981283,181988315,45,2,2
10447,155573381,19670253,45,2,2
10448,45664854,156225054,45,2,2
10449,53063584,76941945,45,2,2
10450,155815752,155815739,45,2,2
10451,156126516,156168415,45,2,2
10452,164849071,156074235,45,2,2
10453,164756212,164756127,45,2,2
10454,156126494,156126503,45,2,2
10455,181997920,164753022,45,2,2
10456,133371293,121225693,45,2,2
10457,101122466,35617620,45,2,2
10458,156058489,156328432,45,2,2
10459,155586753,7556199,45,2,2
10460,155654510,19670253,45,2,2
10461,156254003,140419612,45,2,2
10462,155585216,156313815,45,2,2
10463,155793644,11193869,45,2,2
10464,35712479,138798141,45,2,2
10465,155573753,20521889,45,2,2
10466,181202361,181202368,45,2,2
10467,155837569,156140152,45,2,2
10468,156055502,121225693,45,2,2
10469,23960543,155844331,45,2,2
10470,56567194,111575373,45,2,2
10471,164758033,155759667,45,2,2
10472,32454472,155759301,45,2,2
10473,164849067,164672681,45,2,2
10474,54092562,156166434,45,2,2
10475,33596051,111575373,45,2,2
10476,155539978,155706106,45,2,2
10477,155624287,156316756,45,2,2
10478,155720756,12172125,45,2,2
10479,126611034,20521889,45,2,2
10480,35776357,11193869,45,2,2
10481,155839792,11193869,45,2,2
10482,155821401,64852016,45,2,2
10483,155809126,108292235,45,2,2
10484,155535108,12172125,45,2,2
10485,164753019,164753010,45,2,2
10486,126623902,155597098,45,2,2
10487,35712479,53063584,45,2,2
10488,164709792,155583314,45,2,2
10489,155720782,12172125,45,2,2
10490,181981499,164757822,45,2,2
10491,155621616,155624292,45,2,2
10492,164756231,181206807,45,2,2
10493,157243941,164688873,45,2,2
10494,156065788,35617620,45,2,2
10495,39877439,156316756,45,2,2
10496,151742640,155825285,45,2,2
10497,155535023,35617620,45,2,2
10498,155591704,19670253,45,2,2
10499,155583326,164754574,45,2,2
10500,155812856,181210125,45,2,2
10501,164757822,156421113,45,2,2
10502,164675944,181998588,45,2,2
10503,155697884,111575373,45,2,2
10504,164849069,156074235,45,2,2
10505,9995263,32915977,45,2,2
10506,155570490,155570487,45,2,2
10507,155821947,156244580,45,2,2
10508,12299920,7556199,45,2,2
10509,155627664,155721099,45,2,2
10510,155759301,156227730,45,2,2
10511,155829806,156166434,45,2,2
10512,24492393,19670253,45,2,2
10513,155846718,156227730,45,2,2
10514,155720728,12172125,45,2,2
10515,151742640,80908580,45,2,2
10516,93185574,156316756,45,2,2
10517,181991817,173567448,45,2,2
10518,181975028,181988315,45,2,2
10519,156074278,20521889,45,2,2
10520,23960543,155759301,45,2,2
10521,49365699,35617620,45,2,2
10522,156168415,156168420,45,2,2
10523,155718192,156166434,45,2,2
10524,164687671,164687670,45,2,2
10525,155718192,11193869,45,2,2
10526,156043138,156328432,45,2,2
10527,180939321,164753025,45,2,2
10528,155597300,155597308,45,2,2
10529,164758027,156421113,45,2,2
10530,155720730,12172125,45,2,2
10531,155829843,64852016,45,2,2
10532,155677035,12172125,45,2,2
10533,181974491,182002742,45,2,2
10534,181995815,181995824,45,2,2
10535,155766769,156166434,45,2,2
10536,21236531,156421113,45,2,2
10537,32454472,20521889,45,2,2
10538,68583113,12172125,45,2,2
10539,32915977,156328432,45,2,2
10540,126802668,156227730,45,2,2
10541,155535840,156313815,45,2,2
10542,121078671,155651496,45,2,2
10543,155570492,156227730,45,2,2
10544,34378032,76941945,45,2,2
10545,155821405,156166434,45,2,2
10546,156043138,121225693,45,2,2
10547,155570492,156056294,45,2,2
10548,155847762,156189849,45,2,2
10549,155644840,156081041,45,2,2
10550,156191956,156191960,45,2,2
10551,30341039,156313815,45,2,2
10552,66349722,156313815,45,2,2
10553,155697070,111575373,45,2,2
10554,156058472,156058484,45,2,2
10555,155720750,12172125,45,2,2
10556,156202786,156202773,45,2,2
10557,155575982,156063345,45,2,2
10558,155586773,7556199,45,2,2
10559,164858717,53063584,45,2,2
10560,155666122,156189849,45,2,2
10561,49365699,20521889,45,2,2
10562,164756231,164756127,45,2,2
10563,156317175,156316756,45,2,2
10564,111837672,156066467,45,2,2
10565,164756228,164756127,45,2,2
10566,164756230,164756127,45,2,2
10567,155657565,156063345,45,2,2
10568,155733087,76941945,45,2,2
10569,5582638,155840928,45,2,2
10570,155586218,7556199,45,2,2
10571,164758030,156421113,45,2,2
10572,39877439,108292235,45,2,2
10573,155731493,155732260,45,2,2
10574,64114945,156227730,45,2,2
10575,155759664,155759301,45,2,2
10576,155574391,81789779,45,2,2
10577,79102171,11193869,45,2,2
10578,155713958,9995263,45,2,2
10579,80385909,156063345,45,2,2
10580,164756219,164756127,45,2,2
10581,155816195,64852016,45,2,2
10582,164849071,164753022,45,2,2
10583,155686193,111575373,45,2,2
10584,135011010,35617620,45,2,2
10585,155803876,157239536,45,2,2
10586,155573753,19670253,45,2,2
10587,156076560,111575373,45,2,2
10588,155666115,156216298,45,2,2
10589,24974748,156328432,45,2,2
10590,164839778,181988315,45,2,2
10591,180939319,164753025,45,2,2
10592,155586752,7556199,45,2,2
10593,164964361,155816196,45,2,2
10594,155672475,19670253,45,2,2
10595,52631434,155759301,45,2,2
10596,79102171,156189849,45,2,2
10597,94407808,7556199,45,2,2
10598,164756226,164756127,45,2,2
10599,108353956,121225693,45,2,2
10600,155737652,155737649,45,2,2
10601,45664854,164894136,45,2,2
10602,156297169,157195066,45,2,2
10603,155846111,108292235,45,2,2
10604,39877439,19670253,45,2,2
10605,53063584,155784952,45,2,2
10606,14553162,164913439,45,2,2
10607,155816203,156307674,45,2,2
10608,155813480,155813476,45,2,2
10609,156209757,173664982,45,2,2
10610,108353956,33454081,45,2,2
10611,128246621,20521889,45,2,2
10612,155815784,156209749,45,2,2
10613,155575982,19670253,45,2,2
10614,155720769,12172125,45,2,2
10615,155586228,7556199,45,2,2
10616,155779446,108292235,45,2,2
10617,181949645,181973018,45,2,2
10618,155686193,35617620,45,2,2
10619,155793644,108292235,45,2,2
10620,164664036,155590997,45,2,2
10621,47050542,21961961,45,2,2
10622,156140081,156313815,45,2,2
10623,164857966,53063584,45,2,2
10624,81789779,155759301,45,2,2
10625,155815754,155815739,45,2,2
10626,155622861,155627624,45,2,2
10627,156281968,156281965,45,2,2
10628,160011420,164659365,45,2,2
10629,155815753,155815739,45,2,2
10630,45664854,7556199,45,2,2
10631,163389503,155621619,45,2,2
10632,128246621,156063345,45,2,2
10633,80908580,55650955,45,2,2
10634,163047206,164755143,45,2,2
10635,155655878,156063345,45,2,2
10636,164756234,53063584,45,2,2
10637,155756787,156290748,45,2,2
10638,15984816,11193869,45,2,2
10639,155583714,55650955,45,2,2
10640,155843452,108292235,45,2,2
10641,155713958,11193869,45,2,2
10642,155686193,20521889,45,2,2
10643,155810831,156313815,45,2,2
10644,155807238,156227730,45,2,2
10645,81789779,156063345,45,2,2
10646,45664854,137056982,45,2,2
10647,155720798,12172125,45,2,2
10648,143615853,164758016,45,2,2
10649,164756229,164756127,45,2,2
10650,155570487,20521889,45,2,2
10651,155573361,155573381,45,2,2
10652,155573986,155840928,45,2,2
10653,181202082,173754103,45,2,2
10654,182002736,182002742,45,2,2
10655,181883690,171566060,45,2,2
10656,156061888,64852016,45,2,2
10657,73643913,156227730,45,2,2
10658,50979127,164758029,45,2,2
10659,181981262,163403634,45,2,2
10660,9995261,181978358,45,2,2
10661,164857952,53063584,45,2,2
10662,155721440,11193869,45,2,2
10663,43063865,164756127,45,2,2
10664,79559309,156313815,45,2,2
10665,155759670,155759301,45,2,2
10666,155621619,155621616,45,2,2
10667,126611034,19670253,45,2,2
10668,181988315,164659365,45,2,2
10669,160799142,155549608,45,2,2
10670,112875791,19670253,45,2,2
10671,12897892,156160849,45,2,2
10672,164687876,155813493,45,2,2
10673,180288353,164753185,45,2,2
10674,155591704,76941945,45,2,2
10675,164858717,164753025,45,2,2
10676,101028778,156006577,45,2,2
10677,155840940,155840928,45,2,2
10678,94408164,19670253,45,2,2
10679,155805532,155825285,45,2,2
10680,164857966,181983550,45,2,2
10681,155535430,156066467,45,2,2
10682,156172217,181178950,45,2,2
10683,156012877,138798141,45,2,2
10684,181972318,181973018,45,2,2
10685,56567194,20521889,45,2,2
10686,155840928,108353956,45,2,2
10687,155578207,101028778,45,2,2
10688,155829800,156313764,45,2,2
10689,169360875,169360877,45,2,2
10690,156143463,121225693,45,2,2
10691,55650955,155844331,45,2,2
10692,155713958,156166434,45,2,2
10693,155721440,156313815,45,2,2
10694,135973640,155759301,45,2,2
10695,155747700,11193869,45,2,2
10696,164716813,157296544,45,2,2
10697,155583327,55650955,45,2,2
10698,155578198,101028778,45,2,2
10699,156058484,156058489,45,2,2
10700,68583113,64852016,45,2,2
10701,127585200,164877489,45,2,2
10702,112875791,56567194,45,2,2
10703,32454472,30341039,45,2,2
10704,68583113,155840928,45,2,2
10705,155578507,156006577,45,2,2
10706,155645185,156066467,45,2,2
10707,164757545,155574391,45,2,2
10708,155787237,156227730,45,2,2
10709,155748985,156316756,45,2,2
10710,155809660,156307163,45,2,2
10711,181983566,164672372,45,2,2
10712,145836951,163047206,45,2,2
10713,155583328,8930897,45,2,2
10714,155587538,19670253,45,2,2
10715,155720796,12172125,45,2,2
10716,126209282,19670253,45,2,2
10717,45664854,155658088,45,2,2
10718,155561975,155561664,45,2,2
10719,156055502,79559309,45,2,2
10720,56567194,156066467,45,2,2
10721,24492393,155575982,45,2,2
10722,40917947,155707564,45,2,2
10723,56567194,32454472,45,2,2
10724,155686193,19670253,45,2,2
10725,156126494,156328432,45,2,2
10726,94407939,155840928,45,2,2
10727,155583796,55650955,45,2,2
10728,196089710,3509407,46,2,2
10729,66419173,14952222,46,2,2
10730,87766870,25456425,46,2,2
10731,194335151,6629462,46,2,2
10732,196091565,195498690,46,2,2
10733,195421106,133876531,46,2,2
10734,66420588,14950377,46,2,2
10735,194333523,19210463,46,2,2
10736,194342283,196089284,46,2,2
10737,5581060,196088629,46,2,2
10738,21785855,133876531,46,2,2
10739,195436739,195437318,46,2,2
10740,66437606,66437434,46,2,2
10741,5944784,66437434,46,2,2
10742,3641234,6629462,46,2,2
10743,15629510,75078587,46,2,1
10744,194335151,195503362,46,2,2
10745,194376501,6243943,46,2,2
10746,66457149,3607094,46,2,2
10747,45521355,196088629,46,2,2
10748,66421915,66421580,46,2,2
10749,196090052,3509407,46,2,2
10750,53738696,14950377,46,2,2
10751,14112275,196107869,46,2,2
10752,196091566,195437286,46,2,2
10753,195421132,133876531,46,2,2
10754,14096109,196088629,46,2,2
10755,1315771,14952222,46,2,2
10756,8180021,195419049,46,2,2
10757,194344215,196107869,46,2,2
10758,194336486,196091566,46,2,2
10759,195428318,195428311,46,2,2
10760,196089650,2947436,46,2,2
10761,174906625,6629462,46,2,2
10762,3586915,15913585,46,2,2
10763,14112275,196088629,46,2,2
10764,7597463,66421741,46,2,2
10765,74195778,44118784,46,2,2
10766,66419091,14952222,46,2,2
10767,66424296,195421707,46,2,2
10768,66447548,40734618,46,2,2
10769,66421741,66421580,46,2,2
10770,195421119,133876531,46,2,2
10771,194344741,196089284,46,2,2
10772,194336630,19210463,46,2,2
10773,194341864,81726621,46,2,2
10774,66438007,66437997,46,2,2
10775,194342266,196089283,46,2,2
10776,196093530,118874815,46,2,2
10777,195426636,195426630,46,2,2
10778,7597019,19210463,46,2,2
10779,194378698,196089284,46,2,2
10780,196092023,66421741,46,2,2
10781,4992401,196089283,46,2,2
10782,66440913,133876531,46,2,2
10783,196091571,196107869,46,2,2
10784,195421119,66438048,46,2,2
10785,195543834,196107869,46,2,2
10786,66437997,39422017,46,2,2
10787,16542124,196089650,46,2,2
10788,5616306,14950377,46,2,2
10789,195777697,195452570,46,2,2
10790,29454726,75078587,46,2,1
10791,113780,14950377,46,2,2
10792,66419172,14952222,46,2,2
10793,194344401,195437101,46,2,2
10794,194343771,19210463,46,2,2
10795,195599243,196260600,46,2,2
10796,8007690,196092023,46,2,2
10797,196090749,3509407,46,2,2
10798,195429885,195429883,46,2,2
10799,196107057,195437391,46,2,2
10800,27031253,6629462,46,2,2
10801,195428904,72570642,46,2,2
10802,195429584,72869460,46,2,2
10803,14090138,66421580,46,2,2
10804,194333604,195498014,46,2,2
10805,48285886,196399472,46,2,2
10806,66420538,14950377,46,2,2
10807,194376506,195421162,46,2,2
10808,196115726,111690202,46,2,2
10809,25634495,72570642,46,2,2
10810,196255569,2947436,46,2,2
10811,84256457,3509407,46,2,2
10812,14952201,14950377,46,2,2
10813,196094555,3509407,46,2,2
10814,22650864,2947436,46,2,2
10815,7877502,196107869,46,2,2
10816,88021508,133876531,46,2,2
10817,196089649,195437423,46,2,2
10818,194376485,45521358,46,2,2
10819,66441574,195429583,46,2,2
10820,195426930,195426929,46,2,2
10821,196089650,196089649,46,2,2
10822,66420814,14950377,46,2,2
10823,20006516,14952222,46,2,2
10824,196107124,195451220,46,2,2
10825,22203381,2947436,46,2,2
10826,48350949,15984207,46,2,2
10827,8159507,40734618,46,2,2
10828,6243976,3509407,46,2,2
10829,195428309,44118784,46,2,2
10830,195428319,195428311,46,2,2
10831,48346142,40734618,46,2,2
10832,75419743,196091565,46,2,2
10833,3641234,196092023,46,2,2
10834,195428305,44118784,46,2,2
10835,31273765,196107869,46,2,2
10836,10350720,6629462,46,2,2
10837,196106480,70672702,46,2,2
10838,6013421,196090876,46,2,2
10839,21783643,6244017,46,2,2
10840,195428902,72570642,46,2,2
10841,66420374,133876531,46,2,2
10842,194348576,196092023,46,2,2
10843,5162648,7218008,46,2,2
10844,6629462,196089039,46,2,2
10845,196091186,43351875,46,2,2
10846,13835610,14952222,46,2,2
10847,6013421,29243157,46,2,2
10848,120609415,196090876,46,2,2
10849,66420812,14950377,46,2,2
10850,37967815,196091211,46,2,2
10851,194343789,19210463,46,2,2
10852,195583664,195429584,46,2,2
10853,194344660,195428317,46,2,2
10854,66438003,196089283,46,2,2
10855,50434018,8159507,46,2,2
10856,14950809,195436530,46,2,2
10857,194335254,195436769,46,2,2
10858,67749446,6629462,46,2,2
10859,194375950,6244017,46,2,2
10860,194376478,6243943,46,2,2
10861,50434018,2947436,46,2,2
10862,13678523,6417015,46,2,2
10863,66421736,66421580,46,2,2
10864,195429521,195429515,46,2,2
10865,6243943,133876531,46,2,2
10866,66438255,196089039,46,2,2
10867,196091571,24453586,46,2,2
10868,196092691,196107025,46,2,2
10869,195421152,133876531,46,2,2
10870,195419053,195419049,46,2,2
10871,194343386,15984207,46,2,2
10872,12959844,196088629,46,2,2
10873,194332599,46047725,46,2,2
10874,15913585,66437997,46,2,2
10875,14112275,75078587,46,2,1
10876,194337658,22650864,46,2,2
10877,196092403,3509407,46,2,2
10878,196091566,3509407,46,2,2
10879,195426637,195426630,46,2,2
10880,14972558,133876531,46,2,2
10881,14112275,196092023,46,2,2
10882,33446037,196255579,46,2,2
10883,29454726,196092023,46,2,2
10884,66421754,66421580,46,2,2
10885,30348305,72570642,46,2,2
10886,66420374,14950377,46,2,2
10887,194342287,196090876,46,2,2
10888,13678523,59086131,46,2,2
10889,195545072,66421741,46,2,2
10890,195421152,195441980,46,2,2
10891,66418612,14952222,46,2,2
10892,66418920,14952222,46,2,2
10893,194350837,6244017,46,2,2
10894,22205367,133876531,46,2,2
